loop,base_model_accuracy_PI,base_model_f1_score_PI,base_model_accuracy_M,base_model_f1_score_M,meta_model_accuracy,meta_model_f1_score
33,0.639751552795031,0.5872761492303777,0.37888198757763975,0.36166531882464636,0.7795031055900621,0.7237080262080261
34,0.6405797101449275,0.6315807526483698,0.6521739130434783,0.6431117812225905,0.7710144927536232,0.7452385008317217
35,0.8434782608695652,0.8328372644809144,0.6376811594202898,0.5931385694658814,0.8347826086956521,0.8183228918382005
36,0.6318840579710145,0.5826118215260521,0.4927536231884058,0.46781832834606446,0.7739130434782608,0.7496916002881794
37,0.7652173913043478,0.7522961534094921,0.6,0.5564638029478843,0.7913043478260869,0.7805406375317835
38,0.7594202898550725,0.7433596173578649,0.6521739130434783,0.6284943302833487,0.8376811594202899,0.8385932971732903
39,0.6318840579710145,0.6134121477435704,0.6666666666666666,0.6125314549958961,0.8028985507246377,0.7717095643700019
40,0.6579710144927536,0.6361858493975887,0.6492753623188405,0.617237199536928,0.7159420289855073,0.6864698108617691
41,0.8028985507246377,0.7730616269760742,0.6028985507246377,0.5736247002450959,0.8869565217391304,0.8843311488756131
42,0.7768115942028986,0.7644997989324213,0.5130434782608696,0.4533070851683225,0.7971014492753623,0.7822173970704347
43,0.8354037267080745,0.8234382667293624,0.6024844720496895,0.5594668729751465,0.8074534161490683,0.7992294710394131
44,0.6956521739130435,0.6665156456585084,0.4956521739130435,0.45573894155543254,0.7478260869565218,0.7086296752364164
45,0.7608695652173914,0.719503522664187,0.5403726708074534,0.48238719557876175,0.8043478260869565,0.7352663101458017
46,0.7795031055900621,0.7766646658649375,0.7236024844720497,0.7172923842312998,0.9192546583850931,0.9189310155938575
47,0.68561872909699,0.5881831723772403,0.705685618729097,0.6851214688475543,0.7658862876254181,0.6625707620368365
48,0.7623188405797101,0.7559601879865082,0.6318840579710145,0.6097862099702342,0.8202898550724638,0.8000133974594031
49,0.7681159420289855,0.7427577696772854,0.7275362318840579,0.7005293817131596,0.8898550724637682,0.8857770962702183
50,0.6927536231884058,0.6692158121069869,0.5362318840579711,0.48839441129125505,0.8434782608695652,0.8267668600694615
51,0.7942028985507247,0.7679990531218203,0.6028985507246377,0.5757326242839546,0.9304347826086956,0.9294968580594509
52,0.7130434782608696,0.6986329289080282,0.6434782608695652,0.6002359882709137,0.8724637681159421,0.8747593914545065
53,0.744927536231884,0.7431443698998635,0.7043478260869566,0.6795422665539057,0.8608695652173913,0.8605021046458188
54,0.5333333333333333,0.5014246065965886,0.5333333333333333,0.4889332671713527,0.45217391304347826,0.4017677947438793
55,0.3826086956521739,0.35710426755232694,0.5594202898550724,0.5286572995165043,0.518840579710145,0.49902995010007795
56,0.7267080745341615,0.6753866710888683,0.5683229813664596,0.542325129661468,0.8540372670807453,0.7950735090779086
mean,0.7136665870361523,0.6924515559151382,0.602733886196619,0.5691774706164033,0.7857299274224739,0.7652966662317144
std,0.12372980412435161,0.12648454876928888,0.10197112288790651,0.10624791020791444,0.12154550102332273,0.13021180359463766
