loop,base_model_validate_accuracy_PI,base_model_validate_f1_score_PI,base_model_validate_accuracy_M,base_model_train_f1_score_M,moe_acc_soft,moe_f1_weight_soft,moe_acc_hard,moe_f1_weight_hard
26,0.8840579710144928,0.8251261965339431,0.8202898550724638,0.7166916332754445,0.8666666666666667,0.8440679005680489,0.8666666666666667,0.8519661710935307
27,0.7159420289855073,0.6399886132086006,0.8492753623188406,0.8417134052157031,0.8057971014492754,0.7925047532624664,0.8028985507246377,0.7856364132260671
28,0.8927536231884058,0.8156255786844704,0.927536231884058,0.9114386468181035,0.9188405797101449,0.9192324650361088,0.8782608695652174,0.8783458546873181
29,0.855072463768116,0.7519513125763126,0.881159420289855,0.8353811073794626,0.9130434782608695,0.8955232494445075,0.9043478260869565,0.8779074196957408
30,0.8405797101449275,0.7658306227544613,0.9014492753623189,0.8152472618198425,0.8898550724637682,0.8579103987799641,0.8724637681159421,0.8340200759421047
31,0.855072463768116,0.7521229020480518,0.9246376811594202,0.8885574494949495,0.9304347826086956,0.9240411924433272,0.8840579710144928,0.8731528971648824
32,0.8608695652173913,0.8515331626318796,0.8202898550724638,0.7453247541906469,0.8231884057971014,0.7967627558646002,0.8057971014492754,0.7782682272075477
33,0.7546583850931677,0.551553599908863,0.7888198757763976,0.6441299197472894,0.8167701863354038,0.838163251989279,0.8167701863354038,0.8364522521988745
34,0.808695652173913,0.7259231600920734,0.9449275362318841,0.9192172546301376,0.9188405797101449,0.9180044903527433,0.8724637681159421,0.8665569391054114
35,0.8898550724637682,0.8438845950254867,0.9536231884057971,0.9304154382203162,0.9507246376811594,0.9483916486843316,0.9565217391304348,0.954690159594788
36,0.7275362318840579,0.6064279967063888,0.8057971014492754,0.7623674375469861,0.8579710144927536,0.8566776609633753,0.8376811594202899,0.8393689176894029
37,0.8753623188405797,0.7875336976217386,0.9478260869565217,0.933683756795788,0.9594202898550724,0.9557390642897005,0.9391304347826087,0.9315846906874837
38,0.8260869565217391,0.725516031781647,0.9304347826086956,0.9072903198455708,0.9043478260869565,0.8992838148372522,0.8782608695652174,0.8747449732939109
39,0.7797101449275362,0.716106565317452,0.9391304347826087,0.9226205624659019,0.9217391304347826,0.9170605243750801,0.9130434782608695,0.9073002559776226
40,0.782608695652174,0.7346498989815489,0.8434782608695652,0.8259136511858183,0.8144927536231884,0.768989824989825,0.8,0.7519933500898536
41,0.8202898550724638,0.7116912044978083,0.9188405797101449,0.8535813492063492,0.9333333333333333,0.9165564796338135,0.9246376811594202,0.9102108656557735
42,0.9043478260869565,0.8493039130033894,0.744927536231884,0.7620493368407453,0.9478260869565217,0.9483742582361366,0.936231884057971,0.9368925326999709
43,0.8944099378881988,0.8565053506782829,0.8291925465838509,0.6379644951073523,0.8633540372670807,0.8084282223527709,0.860248447204969,0.8090778339783685
44,0.744927536231884,0.5960256532618872,0.8144927536231884,0.6921962771074971,0.8521739130434782,0.8296340786401637,0.8434782608695652,0.8213516245702334
45,0.8012422360248447,0.7806315593886841,0.8354037267080745,0.8099517886204636,0.8664596273291926,0.8743578846249255,0.8416149068322981,0.8498016889236988
46,0.860248447204969,0.7309652648938363,0.8975155279503105,0.8064654884148185,0.8975155279503105,0.8649250295591759,0.8819875776397516,0.8441616494910701
47,0.8795986622073578,0.8229973373328582,0.919732441471572,0.9124579152520328,0.9565217391304348,0.9571689558787364,0.9264214046822743,0.92723293309949
48,0.881159420289855,0.8656534436766462,0.8666666666666667,0.760901889170778,0.881159420289855,0.8625790823371603,0.8898550724637682,0.8737521013206584
49,0.8869565217391304,0.827836177670928,0.9449275362318841,0.9237030586285768,0.9391304347826087,0.9246133772445126,0.927536231884058,0.9076925979775301
50,0.8318840579710145,0.7734241084693483,0.8927536231884058,0.8643838045153835,0.9391304347826087,0.92954619487607,0.8840579710144928,0.8722931517633674
51,0.9333333333333333,0.9038263953217853,0.8898550724637682,0.7894537328139855,0.9246376811594202,0.9186077315873078,0.8956521739130435,0.8839018924635363
52,0.8173913043478261,0.7774947172395109,0.8898550724637682,0.8339184251236351,0.881159420289855,0.8612587436802728,0.8608695652173913,0.8352566800510944
53,0.8840579710144928,0.8633961456297687,0.9594202898550724,0.9441510472408994,0.9420289855072463,0.9311281019450034,0.9246376811594202,0.9126184622229248
54,0.7304347826086957,0.5578738356363959,0.8289855072463768,0.7359792238272018,0.8057971014492754,0.783531808443342,0.7710144927536232,0.7486003566318212
55,0.6753623188405797,0.5452527179782561,0.8057971014492754,0.7253368589484731,0.7913043478260869,0.7565246121704736,0.7710144927536232,0.7325865954608632
56,0.8012422360248447,0.6754197920188301,0.9130434782608695,0.8679919833511595,0.8850931677018633,0.8793554655277923,0.8726708074534162,0.8659373733297366
mean,0.8183468705207836,0.741641407662766,0.8781141219029419,0.8313408644371887,0.8856514344868381,0.8729263462057005,0.8650939640070074,0.8501297764397956
std,0.10674101094817709,0.11789955545503217,0.09035074301139598,0.10660497517859728,0.09955149949541749,0.10206609936168137,0.11075980623547253,0.11411611317888791
