loop,base_model_validate_accuracy_PI,base_model_validate_f1_score_PI,base_model_validate_accuracy_M,base_model_train_f1_score_M,moe_acc_soft,moe_f1_weight_soft,moe_acc_hard,moe_f1_weight_hard
29,0.6,0.5511121247662174,0.6347826086956522,0.6402363942182687,0.6782608695652174,0.6698036262109479,0.6579710144927536,0.6444072787138106
30,0.6898550724637681,0.6719429563400149,0.7246376811594203,0.705285944240544,0.8347826086956521,0.8147595041452756,0.8231884057971014,0.8040899997777007
31,0.663768115942029,0.6262980224492296,0.8,0.7931115744865254,0.9246376811594202,0.9226612283647397,0.9014492753623189,0.8997390124230068
32,0.6086956521739131,0.5676582358625588,0.6579710144927536,0.6359657509130974,0.7594202898550725,0.73653560786327,0.7391304347826086,0.7120242731763423
33,0.6260869565217392,0.6059788137043294,0.808695652173913,0.8060994755207751,0.8521739130434782,0.8455807622147005,0.8521739130434782,0.8449092126511483
34,0.6985507246376812,0.6707090946225692,0.8405797101449275,0.838601052214894,0.8840579710144928,0.8692884108979326,0.8666666666666667,0.8634171918867612
35,0.5565217391304348,0.49618432203682333,0.7768115942028986,0.7437308418421655,0.782608695652174,0.7187233123495694,0.7681159420289855,0.7061095349304568
36,0.639751552795031,0.5963318875607493,0.6490683229813664,0.601971732540089,0.7639751552795031,0.7462710247309456,0.7639751552795031,0.7431670112640262
37,0.7130434782608696,0.6899668952488425,0.663768115942029,0.6574553867717812,0.8057971014492754,0.7885662540184489,0.7710144927536232,0.7549011240096641
38,0.6811594202898551,0.654060807467554,0.9072463768115943,0.9005868844871502,0.9304347826086956,0.9265120898190435,0.8782608695652174,0.865130411793321
39,0.6898550724637681,0.6594072422266248,0.7855072463768116,0.7532040216256024,0.881159420289855,0.8751771802358779,0.881159420289855,0.8683183441636626
40,0.5478260869565217,0.4941671153334585,0.6492753623188405,0.6075016730279296,0.6811594202898551,0.6702555822540022,0.6463768115942029,0.6269836288743754
41,0.7275362318840579,0.6959346853314154,0.7797101449275362,0.7664443561099813,0.8724637681159421,0.8494342136872883,0.8376811594202899,0.8174171596524915
42,0.672463768115942,0.6342317760212498,0.6898550724637681,0.674334921750311,0.8724637681159421,0.8708274629425524,0.8231884057971014,0.815527221264775
43,0.7710144927536232,0.7706715448675424,0.6550724637681159,0.6399050459862733,0.7681159420289855,0.7431887142673881,0.7217391304347827,0.6867655503239904
44,0.6173913043478261,0.5516592616805585,0.6608695652173913,0.6430654923143956,0.7043478260869566,0.6654289218081092,0.6869565217391305,0.6391956027948872
45,0.6521739130434783,0.6502095113259572,0.8347826086956521,0.8139569256033921,0.9101449275362319,0.9053636918845852,0.9043478260869565,0.8867141084057335
46,0.6521739130434783,0.6191551271526543,0.808695652173913,0.78936035531267,0.8782608695652174,0.8754214536018458,0.8376811594202899,0.8363631518627965
47,0.7577639751552795,0.7343596011692493,0.8229813664596274,0.8142158103925985,0.9099378881987578,0.907511451077588,0.8913043478260869,0.8892939679706463
48,0.6057971014492753,0.5756017540188462,0.6463768115942029,0.6188130353224693,0.7942028985507247,0.7678973280284275,0.7217391304347827,0.6916337364376871
49,0.5714285714285714,0.4931184314551992,0.7763975155279503,0.7423313648358468,0.8012422360248447,0.7933740791319114,0.7608695652173914,0.755020281153746
50,0.6055900621118012,0.580088038238184,0.7701863354037267,0.7647518547228812,0.9161490683229814,0.9151033288279701,0.8726708074534162,0.8662503676170467
51,0.6086956521739131,0.5223936694783667,0.6755852842809364,0.6252616663197248,0.7725752508361204,0.7276873626919544,0.7491638795986622,0.7053114171655205
52,0.5710144927536231,0.5530492855885811,0.7391304347826086,0.72727759085896,0.8347826086956521,0.8178849992743182,0.7797101449275362,0.7652233922245988
53,0.7565217391304347,0.7291576756839484,0.8144927536231884,0.7989566545039133,0.936231884057971,0.9352999638313598,0.8869565217391304,0.881124756195947
54,0.5565217391304348,0.49719598704585705,0.7159420289855073,0.708248550210748,0.8289855072463768,0.8248671794990008,0.7768115942028986,0.7702838049426204
55,0.6898550724637681,0.6459897654567078,0.7420289855072464,0.7213482950510774,0.8289855072463768,0.809371864322175,0.7855072463768116,0.7658074443418037
56,0.6492753623188405,0.6237066689560967,0.8,0.7799417715965701,0.8666666666666667,0.8532229262618461,0.8347826086956521,0.8242649068485922
57,0.6782608695652174,0.6699731245783984,0.7971014492753623,0.7704573806266694,0.8956521739130435,0.8914120408598584,0.863768115942029,0.8580159300019214
58,0.5768115942028985,0.5408253919720672,0.5797101449275363,0.5577800686431202,0.6173913043478261,0.5891582239230081,0.6144927536231884,0.593224908522776
59,0.6782608695652174,0.6365299004760805,0.8028985507246377,0.7997443230975513,0.8608695652173913,0.8391555074800049,0.8492753623188406,0.831696241313556
60,0.7391304347826086,0.7230138353191132,0.5420289855072464,0.5099248588088997,0.7681159420289855,0.7624725100683288,0.7536231884057971,0.7438377961113524
61,0.5304347826086957,0.5167434365712185,0.32463768115942027,0.29137576257995096,0.5246376811594203,0.5104906518773671,0.4985507246376812,0.4826465231361584
62,0.6118012422360248,0.5741018091824542,0.7018633540372671,0.6564738830994477,0.7515527950310559,0.7436061667140693,0.7453416149068323,0.7411213475143145
mean,0.6262739597942963,0.591331936891474,0.7148870531058469,0.6940242017736559,0.8073116224588874,0.7930002036039261,0.7724452732867881,0.7553992927948071
std,0.11661636842554612,0.12754583779391843,0.12226794501701442,0.12482292073641396,0.12620514024548954,0.12996881763586904,0.12672590169678352,0.13188526402906509
