loop,base_model_accuracy_PI,base_model_f1_score_PI,base_model_accuracy_M,base_model_f1_score_M,meta_model_accuracy,meta_model_f1_score
44,0.7536231884057971,0.6153721716396809,0.8,0.664221141433966,0.8724637681159421,0.7623224821677186
45,0.8229813664596274,0.8101297971496607,0.8229813664596274,0.8099170481012943,0.8757763975155279,0.7640623885669477
46,0.84472049689441,0.6922424711244587,0.922360248447205,0.8748471369886774,0.9440993788819876,0.8101711037955883
47,0.8528428093645485,0.7980688753933536,0.9264214046822743,0.9134813196441636,0.919732441471572,0.7026939365548233
48,0.855072463768116,0.840652331855723,0.7275362318840579,0.7492082576618391,0.9449275362318841,0.9362853011871342
49,0.8898550724637682,0.825100248933395,0.9391304347826087,0.9140564132404484,0.9855072463768116,0.9816617834223469
50,0.8289855072463768,0.7642085232502318,0.8840579710144928,0.8553250942495205,0.9449275362318841,0.9345215410859465
51,0.9159420289855073,0.8802677401510706,0.8840579710144928,0.7848774377657874,0.9884057971014493,0.9814943975052517
52,0.8608695652173913,0.8120196975306142,0.8666666666666667,0.8044336439409387,0.9507246376811594,0.9385925557051834
53,0.8869565217391304,0.8652131494721983,0.9565217391304348,0.9392199469990519,0.9507246376811594,0.9230236898668046
54,0.7884057971014493,0.6035016511309422,0.8202898550724638,0.7243349290983813,0.7710144927536232,0.7088392522154909
55,0.6840579710144927,0.5608503146203001,0.7855072463768116,0.702222828044783,0.7855072463768116,0.6971801325093268
56,0.7888198757763976,0.6641976343756393,0.9099378881987578,0.8608238375004438,0.9472049689440993,0.9331454716491885
mean,0.8263540031397174,0.754203034558801,0.8797789684435647,0.8308299748825606,0.9074212795486087,0.8742966717345702
std,0.10722091145949517,0.1215361654178785,0.08451607150777306,0.11003436591702155,0.09456373024706403,0.10827313541847795
