loop,base_model_accuracy_PI,base_model_f1_score_PI,base_model_accuracy_M,base_model_f1_score_M,meta_model_accuracy,meta_model_f1_score
33,0.8782608695652174,0.8864377780636526,0.8608695652173913,0.8740285001000865,0.9420289855072463,0.9483028680122885
34,0.8434782608695652,0.8630952380952381,0.9159420289855073,0.9183376083762932,0.9884057971014493,0.9902173913043478
35,0.7855072463768116,0.8126373626373626,0.8985507246376812,0.9092227914464095,0.9130434782608695,0.9167489376226919
36,0.6987577639751553,0.6250598825024253,0.7857142857142857,0.7343883135250042,0.84472049689441,0.8000158480997374
37,0.8782608695652174,0.88890308730321,0.8202898550724638,0.7988841901401366,0.9565217391304348,0.9605366661491487
38,0.8782608695652174,0.8816064596358354,0.8898550724637682,0.8900841751254269,0.9797101449275363,0.9801868812266321
39,0.7971014492753623,0.8256661369938393,0.9507246376811594,0.9458457511955205,0.9855072463768116,0.9847783920917252
40,0.8405797101449275,0.843886230728336,0.8492753623188406,0.8427486723219947,0.9043478260869565,0.8963626808957879
41,0.881159420289855,0.898220324754755,0.8579710144927536,0.8575810565204257,0.9710144927536232,0.9753618358407923
42,0.8231884057971014,0.8468484170533436,0.8231884057971014,0.8046309342799219,0.9507246376811594,0.9524305555555556
43,0.8724637681159421,0.8823924458343875,0.7681159420289855,0.7665121812198283,0.8898550724637682,0.9038567337328948
44,0.8869565217391304,0.9037760137309591,0.8057971014492754,0.8126368729309906,0.9246376811594202,0.9366644699679909
45,0.8956521739130435,0.9083169291338583,0.855072463768116,0.862903709173879,0.9739130434782609,0.9778153153153153
46,0.8405797101449275,0.8592722728844672,0.8434782608695652,0.851159917482733,0.9507246376811594,0.9584680750619615
47,0.906832298136646,0.9228533094812165,0.9130434782608695,0.921232844014799,0.9906832298136646,0.9926548860975091
48,0.808695652173913,0.7973616519103195,0.8347826086956521,0.8078383666717559,0.8724637681159421,0.8542434694037058
49,0.7484472049689441,0.7343218035014276,0.7670807453416149,0.7545155652619946,0.84472049689441,0.8274042220999738
50,0.8478260869565217,0.8729997746224927,0.8043478260869565,0.7697986342135272,0.9658385093167702,0.9730040547269581
51,0.7692307692307693,0.7885959579275856,0.842809364548495,0.8629371645711005,0.822742474916388,0.8538986988939657
52,0.8347826086956521,0.8382503737044453,0.8260869565217391,0.823122378799565,0.8782608695652174,0.8865439325965642
53,0.8985507246376812,0.9133891213389121,0.8434782608695652,0.8459424922352679,0.9478260869565217,0.9524240621199779
54,0.8405797101449275,0.8574588878815319,0.855072463768116,0.851763434424049,0.9478260869565217,0.9516104222612158
55,0.8202898550724638,0.8276112185686654,0.8753623188405797,0.8786011672428534,0.9391304347826087,0.9466691765078862
56,0.8521739130434782,0.861300861619394,0.9159420289855073,0.9139185940882546,0.9304347826086956,0.9354901511257216
57,0.9101449275362319,0.9232875074716079,0.8898550724637682,0.8894338683371492,0.9623188405797102,0.9633656550821151
58,0.8028985507246377,0.8233648545257833,0.7565217391304347,0.7397373863550334,0.8405797101449275,0.8534050938821205
59,0.9478260869565217,0.9562922297297297,0.8724637681159421,0.8765729916838259,0.9623188405797102,0.9684547394087168
60,0.8347826086956521,0.8394826123833757,0.7014492753623188,0.6607870346559801,0.8985507246376812,0.9125410985675856
61,0.7420289855072464,0.7539933546734179,0.6231884057971014,0.5488179527413817,0.744927536231884,0.746865487971789
62,0.8198757763975155,0.835238492177994,0.8012422360248447,0.7631866814003889,0.9192546583850931,0.9325029982564229
mean,0.8216903246356262,0.8296309100351477,0.8172402632430684,0.8132280578491822,0.8984266551587731,0.9014082739673199
std,0.10172587079652223,0.11849405453363104,0.09751896624765007,0.10633599471685576,0.11152718378400919,0.11633700945925539
