loop,classifier_model_accuracy_PI,classifier_model_f1_score_PI,classifier_model_accuracy_M,classifier_model_f1_score_M,meta_model_accuracy,meta_model_f1_score
34,0.5014492753623189,0.46984685767507645,0.6376811594202898,0.6110157742721543,0.782608695652174,0.7796281480595322
35,0.48985507246376814,0.4290824841037088,0.7623188405797101,0.7464083721155406,0.8202898550724638,0.8066940309982465
36,0.36645962732919257,0.3196007385082059,0.6242236024844721,0.544552154112256,0.7111801242236024,0.6368054139795098
37,0.2811594202898551,0.25724546695468786,0.3826086956521739,0.33279420551090405,0.4608695652173913,0.44344977397710317
38,0.5101449275362319,0.46332877613858287,0.7391304347826086,0.7244944815165515,0.8666666666666667,0.8618563640808526
39,0.5594202898550724,0.49886697850446377,0.7101449275362319,0.6831195964351698,0.7768115942028986,0.7629976926828708
40,0.23478260869565218,0.21996050750498736,0.34202898550724636,0.27487550870752026,0.43768115942028984,0.4042033987500945
41,0.4753623188405797,0.4403440157363008,0.5333333333333333,0.5199810592949704,0.7072463768115942,0.6919351658078877
42,0.6231884057971014,0.5996848988704147,0.3826086956521739,0.3496175291315743,0.7014492753623188,0.696105970532651
43,0.47246376811594204,0.44022940137810623,0.5797101449275363,0.5414546704963777,0.7072463768115942,0.68420606147231
44,0.4144927536231884,0.39196703277818784,0.6550724637681159,0.6439175390895522,0.7275362318840579,0.7165191549267113
45,0.3159420289855073,0.26937156863182665,0.6956521739130435,0.6844319720697318,0.7159420289855073,0.7114952093522672
46,0.5420289855072464,0.5158185343821738,0.6086956521739131,0.5868476446534535,0.744927536231884,0.727342482959704
47,0.65527950310559,0.5945712134293369,0.6180124223602484,0.6037107186057298,0.8478260869565217,0.8470683711524518
48,0.30144927536231886,0.26399161179354574,0.6057971014492753,0.5908154904437505,0.672463768115942,0.6547922814323601
49,0.4658385093167702,0.43558538902128635,0.5683229813664596,0.53591510672466,0.7142857142857143,0.6900416059590182
50,0.40683229813664595,0.35658773244275777,0.7204968944099379,0.6585271822232951,0.8105590062111802,0.7554230466912428
51,0.2809364548494983,0.2282779432048448,0.451505016722408,0.3962117554132471,0.45484949832775917,0.40869057595267855
52,0.5246376811594203,0.477465949579998,0.5043478260869565,0.4502551029415904,0.6550724637681159,0.6394024522796227
53,0.591304347826087,0.5790530809115072,0.6753623188405797,0.6589052152816116,0.8144927536231884,0.8062394061873225
54,0.34782608695652173,0.3331626734060569,0.6289855072463768,0.6292796169052343,0.6956521739130435,0.701529856967725
55,0.5652173913043478,0.5482980300255883,0.6057971014492753,0.591806401703316,0.7942028985507247,0.7927914571573879
56,0.6086956521739131,0.5917474885202222,0.7043478260869566,0.6906115871090404,0.8492753623188406,0.8466718975741022
57,0.4927536231884058,0.47263464861380183,0.6376811594202898,0.6034733049571973,0.7681159420289855,0.7522075392205007
58,0.2753623188405797,0.234811227770569,0.3536231884057971,0.33492302569831095,0.4434782608695652,0.40022512547448136
59,0.5826086956521739,0.5636091454301672,0.4434782608695652,0.41530804227903617,0.6956521739130435,0.6869657709969333
60,0.45507246376811594,0.4249255238503015,0.28405797101449276,0.18735087135395728,0.4579710144927536,0.4016374952508347
61,0.2782608695652174,0.273258530670941,0.23478260869565218,0.20629289212912844,0.32463768115942027,0.3160464714549263
62,0.2701863354037267,0.20592422310649672,0.5062111801242236,0.48553724078611726,0.5559006211180124,0.505477600470288
mean,0.4361815370230516,0.39966367990584994,0.5438114246669647,0.5163625572176049,0.6608726476889172,0.6402714805673313
std,0.13117244810135162,0.13267345380231854,0.1510471282820501,0.15751939426706565,0.15991251910432283,0.1652008301547072
