loop,classifier_model_accuracy_PI,classifier_model_f1_score_PI,classifier_model_accuracy_M,classifier_model_f1_score_M,meta_model_accuracy,meta_model_f1_score
44,0.30434782608695654,0.2870486005986369,0.3855072463768116,0.3411446140017568,0.45507246376811594,0.41868591283527956
45,0.4906832298136646,0.4331216381431726,0.27639751552795033,0.22423012801743206,0.4968944099378882,0.435646708027636
46,0.17080745341614906,0.14338493925422538,0.3695652173913043,0.3153048541878665,0.40683229813664595,0.37046136500518456
47,0.3411371237458194,0.27715201575446097,0.27759197324414714,0.22386874614071095,0.39464882943143814,0.34893804333575235
48,0.5014492753623189,0.4803576112885514,0.3391304347826087,0.3156078605292217,0.6405797101449275,0.5994377648597652
49,0.5681159420289855,0.5227399046219656,0.48405797101449277,0.4728303080042441,0.5884057971014492,0.5696970432124624
50,0.4434782608695652,0.4244091367742339,0.43768115942028984,0.3846582886275732,0.5826086956521739,0.5570819187456012
51,0.5246376811594203,0.502224546145078,0.5420289855072464,0.4938033182976531,0.6492753623188405,0.6156584445519981
52,0.5942028985507246,0.5711216906954515,0.4,0.38102555598679627,0.5797101449275363,0.5625059819429431
53,0.5391304347826087,0.5099217863689082,0.36231884057971014,0.3581396836112988,0.5681159420289855,0.5424156402816436
54,0.4608695652173913,0.43881482092193713,0.30144927536231886,0.2500908473504046,0.4318840579710145,0.41300417005951673
55,0.40869565217391307,0.39970263857442867,0.34782608695652173,0.32623845710533017,0.43478260869565216,0.43015111536710765
56,0.43167701863354035,0.3752909337998413,0.36335403726708076,0.33493540080260237,0.4409937888198758,0.3860706205854537
mean,0.4403456533114918,0.40605653835390615,0.3927305872181649,0.3556120882708193,0.5166672354560553,0.48363219783408595
std,0.11487822614367277,0.11870429966232246,0.10825202677667486,0.10605289531518243,0.11761330284574822,0.12188111518456893
