loop,classifier_model_accuracy_PI,classifier_model_f1_score_PI,classifier_model_accuracy_M,classifier_model_f1_score_M,meta_model_accuracy,meta_model_f1_score
20,0.7275362318840579,0.7172336948447482,0.7275362318840579,0.6747904385634852,0.8057971014492754,0.7927338011877676
21,0.7246376811594203,0.730676067843165,0.5826086956521739,0.5552102995846933,0.6695652173913044,0.6576324134347186
22,0.6782608695652174,0.6674918164160657,0.7884057971014493,0.7901933340212803,0.7623188405797101,0.7839812071301762
23,0.7236024844720497,0.7245293490168944,0.6614906832298136,0.6435555231076885,0.7981366459627329,0.8007025191590962
24,0.744927536231884,0.7400860805860805,0.5797101449275363,0.5466938396703545,0.7391304347826086,0.7186456286212702
25,0.25507246376811593,0.21498190335316245,0.5159420289855072,0.4863131966267574,0.4463768115942029,0.4415838330681974
26,0.6231884057971014,0.6448548624376962,0.5333333333333333,0.46980447024917005,0.6144927536231884,0.6492916709831141
27,0.6521739130434783,0.664817729440371,0.5333333333333333,0.5070937059964399,0.5942028985507246,0.6181126034744566
28,0.7710144927536232,0.7414072885126664,0.4608695652173913,0.33398793721147757,0.782608695652174,0.7554395715819887
29,0.47246376811594204,0.41212836753866744,0.6927536231884058,0.6951029917114709,0.672463768115942,0.6739534893570165
30,0.7681159420289855,0.7693435531757948,0.5652173913043478,0.5495981618264227,0.7478260869565218,0.7617984072520863
31,0.808695652173913,0.8072709983852244,0.48405797101449277,0.5167124902322684,0.7188405797101449,0.73402337788694
32,0.5826086956521739,0.44702358362699923,0.5797101449275363,0.5525049239692621,0.6811594202898551,0.6326215740412127
33,0.6987577639751553,0.658608748115189,0.5186335403726708,0.3860031778130868,0.7204968944099379,0.6726416073297339
34,0.34782608695652173,0.27601611974160356,0.6927536231884058,0.7168991967228731,0.6289855072463768,0.6721137530667288
35,0.6956521739130435,0.7009258928295743,0.5043478260869565,0.47677384350869534,0.6579710144927536,0.6651675850710637
36,0.6434782608695652,0.6532976827094474,0.6057971014492753,0.5853521241830066,0.7101449275362319,0.7136343081097378
37,0.6,0.47975349635810804,0.5623188405797102,0.4078557620549379,0.6028985507246377,0.4732481258471067
38,0.6840579710144927,0.6708566021200623,0.736231884057971,0.7295372155192246,0.7536231884057971,0.762276500890058
39,0.553623188405797,0.44595774595774595,0.7594202898550725,0.7826490304493867,0.7333333333333333,0.7625819879597511
40,0.7246376811594203,0.733733942506503,0.6057971014492753,0.5037556679693351,0.7594202898550725,0.7556622333346119
41,0.6811594202898551,0.624574226511496,0.7159420289855073,0.7174616146982294,0.7884057971014493,0.7862820078835213
42,0.6753623188405797,0.6717058281468815,0.6666666666666666,0.6601916831743242,0.7391304347826086,0.7585339095284039
43,0.7577639751552795,0.8007905200616489,0.6677018633540373,0.6099016080521442,0.7515527950310559,0.7748403048588777
44,0.5710144927536231,0.5466288270256783,0.4811594202898551,0.33107047925896094,0.5826086956521739,0.5715015997260201
45,0.5341614906832298,0.422960318952214,0.6366459627329193,0.6234148956205543,0.6614906832298136,0.6344828686193191
46,0.6583850931677019,0.5689329463299169,0.6894409937888198,0.6681051801063377,0.7515527950310559,0.7460929730086752
47,0.6454849498327759,0.6401502567200241,0.745819397993311,0.7561764383819022,0.745819397993311,0.773277731214009
48,0.6202898550724638,0.5697308070989973,0.5333333333333333,0.5277751379692031,0.5942028985507246,0.5927820422940409
49,0.5855072463768116,0.5826825140439953,0.6260869565217392,0.5784086892252321,0.6927536231884058,0.6896637246852764
50,0.7043478260869566,0.7029135115671836,0.6057971014492753,0.5569434502505368,0.7275362318840579,0.7292292484013998
51,0.7971014492753623,0.8066821734043587,0.7188405797101449,0.6749095735257945,0.8028985507246377,0.8128607369299848
52,0.6811594202898551,0.635574102282023,0.7130434782608696,0.7008191985949994,0.7507246376811594,0.737242664058585
53,0.6695652173913044,0.6669885574117311,0.6753623188405797,0.6788788213006011,0.7391304347826086,0.7470552001748562
54,0.553623188405797,0.4884672440747207,0.47246376811594204,0.4445912225338943,0.5304347826086957,0.4911930119054746
55,0.527536231884058,0.5135866523684547,0.5826086956521739,0.5242674136537042,0.6,0.5865898204072478
56,0.717391304347826,0.6032236029836134,0.5590062111801242,0.40193730502719266,0.7080745341614907,0.618058367930161
mean,0.6425824175824175,0.6148050993798745,0.6048074079129979,0.5682405986165714,0.691885934975997,0.6860632077951906
std,0.10978341465290944,0.1339634495393678,0.09133908877086638,0.11732490229267728,0.07968666586405125,0.08877753709383915
